search_id,user_id,session_id,timestamp,search_term,device_type,search_source,results_returned,search_results,search_time_taken,clicked_result,clicked_result_name,conversion
1890,8323,967192,2025-01-08 01:54:14.421222,phone case,Tablet,Homepage,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",0.2,True,OtterBox Defender,False
1891,4070,765680,2025-01-15 01:30:37.421222,laptop,Mobile,Homepage,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",3.49,True,MacBook Air,False
1892,2086,151430,2025-01-15 16:42:34.421222,smartphone,Desktop,Homepage,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",0.59,True,Google Pixel 8,False
1893,6859,731807,2025-02-02 03:51:57.421222,socks,Desktop,Homepage,False,[],3.18,False,,False
1894,1920,348312,2025-01-09 18:21:55.421222,external hard drive,Mobile,Category Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",2.33,False,,False
1895,8269,66143,2025-01-08 16:35:55.421222,mouse,Mobile,Category Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",2.86,False,,False
1896,3396,621502,2025-01-13 00:32:49.421222,external hard drive,Mobile,Homepage,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",3.22,False,,False
1897,8464,82283,2025-01-06 01:07:06.421222,external hard drive,Desktop,Homepage,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",2.61,False,,False
1898,8835,291180,2025-02-03 20:04:31.421222,water bottle,Desktop,Product Page,False,[],3.03,False,,False
1899,5446,54460,2025-01-09 18:50:15.421222,socks,Tablet,Homepage,False,[],1.38,False,,False
1900,1386,588889,2025-01-12 21:34:02.421222,headphones,Mobile,Homepage,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",1.91,True,Sennheiser Momentum 4,True
1901,8067,123303,2025-01-23 10:42:00.421222,keyboard,Mobile,Category Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",0.2,False,,False
1902,8679,845277,2025-01-31 23:27:39.421222,water bottle,Mobile,Product Page,False,[],2.41,False,,False
1903,1886,549468,2025-01-31 11:44:27.421222,smartphone,Mobile,Category Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",2.15,True,iPhone 15,False
1904,5791,586355,2025-02-03 04:41:53.421222,socks,Mobile,Product Page,False,[],2.68,False,,False
1905,7262,208669,2025-01-31 09:04:18.421222,gaming chair,Tablet,Product Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",2.64,True,Razer Iskur,False
1906,9516,432198,2025-01-11 09:03:54.421222,water bottle,Mobile,Homepage,False,[],3.25,False,,False
1907,5929,507689,2025-01-31 04:15:11.421222,laptop,Mobile,Product Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",2.8,True,Dell XPS 13,False
1908,7700,345948,2025-01-22 17:32:03.421222,socks,Desktop,Category Page,False,[],3.23,False,,False
1909,7098,92839,2025-01-05 11:56:31.421222,external hard drive,Mobile,Homepage,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",3.32,True,WD My Passport,False
1910,1785,730166,2025-01-11 00:25:27.421222,keyboard,Tablet,Product Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",3.38,False,,False
1911,1631,59655,2025-01-23 00:46:35.421222,water bottle,Mobile,Product Page,False,[],2.31,False,,False
1912,6993,977470,2025-01-23 17:44:56.421222,external hard drive,Mobile,Product Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",1.66,False,,False
1913,9990,266983,2025-01-19 05:15:44.421222,headphones,Tablet,Category Page,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",2.28,True,Sony WH-1000XM5,True
1914,8924,965610,2025-01-15 00:46:37.421222,keyboard,Tablet,Homepage,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",1.21,False,,False
1915,2037,50374,2025-01-21 09:37:03.421222,shoes,Desktop,Category Page,False,[],0.44,False,,False
1916,2454,282767,2025-01-28 09:36:06.421222,headphones,Tablet,Category Page,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",2.74,True,Sennheiser Momentum 4,False
1917,3932,796357,2025-01-14 22:31:24.421222,laptop,Mobile,Category Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",2.03,False,,False
1918,1410,884119,2025-01-21 23:51:40.421222,shoes,Mobile,Homepage,False,[],0.66,False,,False
1919,2884,285957,2025-01-08 19:20:52.421222,wireless earbuds,Tablet,Homepage,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",3.26,True,Bose QuietComfort Earbuds,True
1920,3250,380510,2025-01-15 19:33:02.421222,phone case,Tablet,Homepage,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",3.26,True,Apple Silicone Case,False
1921,3697,982800,2025-02-02 15:45:26.421222,mouse,Tablet,Homepage,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",0.34,True,Logitech MX Master 3,False
1922,9885,775056,2025-01-12 19:29:39.421222,smartphone,Desktop,Product Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",2.07,False,,False
1923,2601,222430,2025-01-09 05:59:45.421222,gaming chair,Mobile,Category Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",0.46,False,,False
1924,9929,432481,2025-01-07 23:47:49.421222,water bottle,Tablet,Product Page,False,[],3.23,False,,False
1925,4254,358084,2025-01-15 01:14:38.421222,headphones,Tablet,Product Page,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",2.3,True,Sony WH-1000XM5,False
1926,7942,657299,2025-01-31 08:31:51.421222,laptop,Desktop,Category Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",3.48,True,HP Spectre x360,False
1927,1684,635487,2025-02-01 20:15:07.421222,laptop,Tablet,Product Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",3.05,True,Dell XPS 13,False
1928,2294,645105,2025-01-11 08:55:37.421222,shoes,Desktop,Product Page,False,[],0.83,False,,False
1929,6845,500563,2025-02-03 04:04:01.421222,shoes,Desktop,Category Page,False,[],0.75,False,,False
1930,1775,460997,2025-01-17 22:11:38.421222,water bottle,Tablet,Category Page,False,[],3.46,False,,False
1931,5148,782377,2025-01-13 00:20:22.421222,socks,Tablet,Category Page,False,[],1.29,False,,False
1932,3190,395059,2025-01-10 03:55:53.421222,wireless earbuds,Desktop,Category Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",2.0,True,Bose QuietComfort Earbuds,False
1933,3537,156500,2025-01-06 20:45:31.421222,laptop,Desktop,Homepage,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",3.03,False,,False
1934,8580,692763,2025-01-28 11:15:11.421222,dresses,Mobile,Category Page,False,[],1.46,False,,False
1935,7204,110439,2025-01-17 17:25:39.421222,dresses,Desktop,Product Page,False,[],3.12,False,,False
1936,8512,844339,2025-01-10 22:24:17.421222,headphones,Desktop,Product Page,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",1.97,False,,False
1937,5315,81439,2025-01-10 17:14:12.421222,laptop,Desktop,Category Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.43,True,HP Spectre x360,False
1938,7095,377527,2025-01-21 11:14:17.421222,mouse,Desktop,Category Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",2.66,False,,False
1939,9454,452035,2025-02-04 02:54:31.421222,water bottle,Mobile,Category Page,False,[],1.99,False,,False
1940,8395,698884,2025-01-23 10:14:06.421222,dresses,Mobile,Homepage,False,[],0.4,False,,False
1941,6896,961246,2025-01-14 10:11:24.421222,laptop,Tablet,Category Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.53,True,MacBook Air,False
1942,7438,475975,2025-01-20 08:02:03.421222,water bottle,Tablet,Homepage,False,[],1.54,False,,False
1943,3606,81680,2025-02-03 22:05:21.421222,smartphone,Tablet,Homepage,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",2.86,False,,False
1944,1856,180661,2025-01-31 00:36:29.421222,gaming chair,Mobile,Homepage,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",1.92,True,DXRacer,False
1945,2431,321679,2025-01-10 17:12:59.421222,coffee mug,Tablet,Product Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",2.34,True,Travel Mug,False
1946,5143,210790,2025-01-31 14:59:36.421222,laptop,Mobile,Homepage,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",2.5,True,HP Spectre x360,False
1947,8385,703939,2025-01-13 13:03:52.421222,socks,Desktop,Category Page,False,[],3.34,False,,False
1948,7634,826816,2025-01-08 15:36:40.421222,socks,Tablet,Category Page,False,[],1.74,False,,False
1949,5795,299260,2025-01-17 20:51:37.421222,shoes,Desktop,Homepage,False,[],1.53,False,,False
1950,7357,504560,2025-01-30 05:47:32.421222,keyboard,Tablet,Product Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",0.65,False,,False
1951,7998,370313,2025-01-07 19:12:04.421222,shoes,Desktop,Category Page,False,[],3.31,False,,False
1952,8480,916409,2025-01-18 06:52:16.421222,mouse,Mobile,Product Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",2.66,True,Logitech MX Master 3,False
1953,7785,130242,2025-01-25 20:58:11.421222,dresses,Mobile,Homepage,False,[],1.01,False,,False
1954,1100,271205,2025-02-02 19:37:29.421222,shoes,Desktop,Product Page,False,[],2.68,False,,False
1955,9513,142830,2025-01-07 15:40:40.421222,external hard drive,Desktop,Category Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",2.24,False,,False
1956,8183,482741,2025-01-21 12:14:30.421222,headphones,Mobile,Category Page,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",3.03,False,,False
1957,8296,874905,2025-01-13 14:47:16.421222,external hard drive,Desktop,Product Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",3.31,True,Seagate 2TB,False
1958,8321,510807,2025-01-25 22:47:36.421222,wireless earbuds,Desktop,Product Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",2.32,False,,False
1959,4697,492898,2025-01-20 12:46:11.421222,keyboard,Mobile,Homepage,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",1.83,True,Logitech MX Keys,False
1960,7350,214203,2025-01-25 00:53:02.421222,gaming chair,Desktop,Category Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",1.7,True,DXRacer,False
1961,2350,179748,2025-01-06 21:18:30.421222,external hard drive,Tablet,Product Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",2.86,True,WD My Passport,False
1962,2864,660209,2025-01-25 17:20:05.421222,laptop,Desktop,Product Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",0.93,True,Dell XPS 13,False
1963,6123,854369,2025-01-12 22:41:33.421222,dresses,Desktop,Product Page,False,[],0.21,False,,False
1964,7572,850670,2025-01-25 00:30:39.421222,coffee mug,Mobile,Homepage,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",2.53,True,Travel Mug,False
1965,2692,233364,2025-01-17 21:27:41.421222,shoes,Desktop,Homepage,False,[],0.46,False,,False
1966,1082,528710,2025-01-30 07:29:52.421222,keyboard,Desktop,Product Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",0.89,True,Razer BlackWidow,False
1967,8467,605388,2025-02-03 04:50:04.421222,water bottle,Tablet,Homepage,False,[],2.98,False,,False
1968,3406,339985,2025-01-31 18:31:57.421222,smartphone,Tablet,Category Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",2.1,True,Google Pixel 8,False
1969,5370,379280,2025-01-11 06:10:58.421222,socks,Mobile,Product Page,False,[],3.19,False,,False
1970,8307,569968,2025-01-14 07:03:06.421222,socks,Mobile,Homepage,False,[],1.44,False,,False
1971,5660,827296,2025-01-11 20:49:49.421222,headphones,Tablet,Homepage,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",1.46,False,,False
1972,5153,835944,2025-01-28 17:38:15.421222,smartphone,Desktop,Category Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",3.18,False,,False
1973,4924,81276,2025-01-06 02:02:36.421222,smartphone,Tablet,Homepage,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",3.35,True,Samsung Galaxy S24,False
1974,2797,939826,2025-01-27 22:18:22.421222,external hard drive,Mobile,Homepage,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",2.6,False,,False
1975,8799,179396,2025-01-19 00:34:32.421222,mouse,Mobile,Category Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",3.02,False,,False
1976,6736,760935,2025-02-01 14:58:14.421222,external hard drive,Tablet,Product Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",1.51,False,,False
1977,1338,947112,2025-01-26 14:21:52.421222,smartphone,Tablet,Category Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",2.83,False,,False
1978,3546,447606,2025-01-15 18:54:09.421222,external hard drive,Tablet,Homepage,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",3.41,False,,False
1979,1244,221722,2025-01-22 15:19:31.421222,coffee mug,Desktop,Product Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",1.66,True,Insulated Mug,False
1980,6773,340259,2025-01-28 01:40:59.421222,socks,Mobile,Category Page,False,[],1.77,False,,False
1981,8587,898327,2025-01-25 19:08:24.421222,laptop,Mobile,Homepage,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.1,True,Dell XPS 13,False
1982,3470,650261,2025-01-07 13:11:37.421222,wireless earbuds,Tablet,Category Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",1.23,True,AirPods Pro,False
1983,5788,893741,2025-02-03 19:57:15.421222,mouse,Mobile,Product Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",2.43,True,Logitech MX Master 3,True
1984,6802,247208,2025-01-30 23:21:55.421222,socks,Tablet,Category Page,False,[],1.24,False,,False
1985,2299,131526,2025-01-19 12:47:59.421222,phone case,Tablet,Product Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",3.48,True,Apple Silicone Case,True
1986,4546,198501,2025-01-12 06:46:27.421222,phone case,Tablet,Category Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",2.36,False,,False
1987,2246,267699,2025-01-14 13:57:17.421222,shoes,Mobile,Homepage,False,[],0.51,False,,False
1988,4579,271423,2025-01-10 07:58:34.421222,socks,Mobile,Category Page,False,[],1.44,False,,False
1989,7638,216915,2025-01-10 12:01:31.421222,gaming chair,Mobile,Homepage,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",2.21,True,DXRacer,False
1990,6622,112000,2025-01-16 23:14:36.421222,gaming chair,Mobile,Homepage,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",1.06,True,DXRacer,False
1991,9978,531435,2025-01-29 06:32:11.421222,laptop,Desktop,Product Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",3.41,True,MacBook Air,False
1992,3776,627656,2025-02-03 13:56:45.421222,phone case,Tablet,Homepage,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",2.05,False,,False
1993,8315,106052,2025-02-02 22:12:45.421222,socks,Desktop,Homepage,False,[],0.68,False,,False
1994,1884,592416,2025-01-28 13:43:25.421222,smartphone,Mobile,Homepage,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",3.21,False,,False
1995,8777,229481,2025-01-09 19:05:45.421222,socks,Desktop,Category Page,False,[],2.1,False,,False
1996,4837,908292,2025-01-25 14:48:28.421222,smartphone,Tablet,Product Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",3.16,False,,False
1997,7397,747774,2025-02-01 12:53:58.421222,coffee mug,Mobile,Product Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",0.77,True,Ceramic Mug,False
1998,7507,101799,2025-01-19 00:27:12.421222,keyboard,Desktop,Product Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",2.82,True,Razer BlackWidow,True
1999,7836,537821,2025-01-08 04:53:33.421222,wireless earbuds,Desktop,Category Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",2.0,False,,False
2000,7954,555474,2025-01-21 12:44:39.421222,external hard drive,Tablet,Category Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",1.16,True,WD My Passport,True
2001,3280,842465,2025-01-26 03:43:56.421222,keyboard,Desktop,Homepage,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",0.89,False,,False
2002,6182,749091,2025-01-12 14:42:12.421222,mouse,Tablet,Category Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",1.79,True,SteelSeries Rival 5,False
2003,9980,777908,2025-01-14 11:15:51.421222,external hard drive,Mobile,Homepage,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",2.5,True,Seagate 2TB,True
2004,6070,274481,2025-01-06 14:25:30.421222,coffee mug,Tablet,Product Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",1.95,False,,False
2005,8623,896353,2025-01-25 15:13:20.421222,socks,Mobile,Product Page,False,[],0.51,False,,False
2006,4848,422948,2025-01-31 19:47:14.421222,dresses,Tablet,Homepage,False,[],3.15,False,,False
2007,2246,536995,2025-01-15 17:19:45.421222,phone case,Mobile,Homepage,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",0.72,True,Spigen Tough Armor,False
2008,4094,746140,2025-01-06 06:56:22.421222,external hard drive,Desktop,Product Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",3.4,True,Samsung T7,False
2009,3659,640590,2025-01-29 21:58:47.421222,water bottle,Mobile,Category Page,False,[],3.11,False,,False
2010,3625,208290,2025-01-14 17:43:17.421222,phone case,Mobile,Product Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",3.2,True,Spigen Tough Armor,False
2011,3852,778780,2025-02-03 20:32:25.421222,socks,Desktop,Product Page,False,[],3.33,False,,False
2012,4507,310604,2025-01-15 18:00:55.421222,mouse,Tablet,Homepage,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",2.93,True,SteelSeries Rival 5,False
2013,3003,453010,2025-01-11 00:13:33.421222,wireless earbuds,Mobile,Category Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",2.69,True,AirPods Pro,False
2014,4984,186952,2025-01-14 20:54:57.421222,coffee mug,Desktop,Category Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",1.37,True,Insulated Mug,False
2015,5323,372781,2025-01-21 05:39:54.421222,coffee mug,Desktop,Category Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",0.99,True,Insulated Mug,False
2016,2864,249576,2025-01-11 13:29:59.421222,keyboard,Mobile,Product Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",1.95,False,,False
2017,5008,111527,2025-01-05 22:03:24.421222,headphones,Mobile,Product Page,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",2.84,True,Sony WH-1000XM5,False
2018,6176,803560,2025-01-08 19:46:00.421222,shoes,Tablet,Product Page,False,[],1.32,False,,False
2019,9853,467648,2025-01-22 06:43:01.421222,mouse,Tablet,Product Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",1.11,True,SteelSeries Rival 5,False
2020,3149,795254,2025-01-29 01:47:09.421222,water bottle,Desktop,Product Page,False,[],2.59,False,,False
2021,1713,920844,2025-01-23 23:16:34.421222,water bottle,Tablet,Category Page,False,[],3.18,False,,False
2022,2208,681222,2025-01-25 22:43:33.421222,headphones,Mobile,Homepage,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",0.32,True,Bose 700,False
2023,3245,777547,2025-01-16 23:39:25.421222,external hard drive,Desktop,Category Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",1.66,False,,False
2024,1054,455988,2025-01-12 17:42:02.421222,phone case,Tablet,Product Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",1.95,False,,False
2025,6297,702182,2025-01-16 15:20:01.421222,coffee mug,Mobile,Product Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",3.26,False,,False
2026,4244,221598,2025-01-13 18:13:07.421222,wireless earbuds,Tablet,Category Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",1.27,True,AirPods Pro,False
2027,4126,504521,2025-01-13 04:47:18.421222,shoes,Mobile,Category Page,False,[],3.42,False,,False
2028,3019,712576,2025-01-10 09:49:50.421222,dresses,Desktop,Homepage,False,[],0.66,False,,False
2029,5712,248530,2025-01-31 09:09:36.421222,smartphone,Tablet,Homepage,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",3.4,True,Google Pixel 8,False
2030,7138,359843,2025-01-21 18:49:29.421222,water bottle,Mobile,Category Page,False,[],1.53,False,,False
2031,6354,528960,2025-01-23 18:06:10.421222,shoes,Mobile,Homepage,False,[],0.37,False,,False
2032,8178,988549,2025-01-12 14:22:18.421222,phone case,Desktop,Homepage,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",1.05,False,,False
2033,5930,102610,2025-01-07 17:01:53.421222,keyboard,Tablet,Category Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",1.49,True,Razer BlackWidow,False
2034,1841,273949,2025-01-29 05:46:09.421222,laptop,Tablet,Product Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.54,True,HP Spectre x360,False
2035,7191,598736,2025-01-10 19:28:21.421222,wireless earbuds,Mobile,Homepage,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",3.42,True,Sony WF-1000XM4,False
2036,8540,597451,2025-01-27 13:49:07.421222,smartphone,Desktop,Category Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",0.72,False,,False
2037,4123,208845,2025-02-04 03:30:14.421222,gaming chair,Tablet,Product Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",2.55,True,DXRacer,True
2038,6672,166375,2025-01-13 05:56:35.421222,external hard drive,Mobile,Category Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",0.82,True,Samsung T7,False
2039,7389,726756,2025-01-21 19:31:15.421222,headphones,Desktop,Product Page,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",2.96,False,,False
2040,7347,638373,2025-01-12 00:02:09.421222,phone case,Mobile,Category Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",2.08,False,,False
2041,2374,686903,2025-01-17 11:24:00.421222,water bottle,Desktop,Product Page,False,[],2.2,False,,False
2042,7136,996969,2025-01-22 16:58:49.421222,water bottle,Mobile,Product Page,False,[],0.62,False,,False
2043,6103,520733,2025-02-01 08:30:02.421222,coffee mug,Mobile,Homepage,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",1.53,False,,False
2044,1709,151222,2025-01-26 08:56:24.421222,mouse,Desktop,Homepage,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",1.89,False,,False
2045,8175,396493,2025-01-20 18:51:30.421222,coffee mug,Mobile,Product Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",0.95,False,,False
2046,3443,225975,2025-01-08 03:21:11.421222,keyboard,Mobile,Category Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",2.38,True,Razer BlackWidow,False
2047,4740,235063,2025-01-11 08:13:36.421222,laptop,Desktop,Homepage,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",2.11,True,HP Spectre x360,False
2048,2684,642673,2025-01-14 22:39:06.421222,smartphone,Desktop,Category Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",0.67,True,iPhone 15,False
2049,1855,728604,2025-01-15 08:59:37.421222,water bottle,Tablet,Category Page,False,[],2.44,False,,False
2050,2144,886237,2025-01-30 15:54:02.421222,coffee mug,Mobile,Category Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",0.23,True,Travel Mug,False
2051,9678,168976,2025-01-21 17:34:20.421222,headphones,Desktop,Homepage,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",1.03,True,Bose 700,False
2052,1736,648194,2025-01-27 10:57:29.421222,external hard drive,Tablet,Category Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",0.58,True,WD My Passport,False
2053,3412,313036,2025-01-08 01:24:59.421222,smartphone,Mobile,Homepage,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",1.75,False,,False
2054,5429,783815,2025-01-06 13:26:57.421222,laptop,Tablet,Category Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.86,True,Dell XPS 13,False
2055,5307,764778,2025-01-15 21:52:56.421222,gaming chair,Desktop,Product Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",1.68,True,DXRacer,False
2056,3458,850452,2025-01-07 05:06:22.421222,shoes,Desktop,Category Page,False,[],1.27,False,,False
2057,4395,200718,2025-01-31 15:28:54.421222,external hard drive,Tablet,Homepage,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",1.46,False,,False
2058,8900,628973,2025-01-25 08:11:51.421222,phone case,Desktop,Homepage,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",1.85,True,OtterBox Defender,False
2059,3489,262521,2025-01-25 01:52:01.421222,keyboard,Desktop,Category Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",3.41,False,,False
2060,7857,201464,2025-02-04 03:47:57.421222,laptop,Mobile,Homepage,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.54,True,Dell XPS 13,True
2061,6252,162758,2025-01-05 23:22:07.421222,water bottle,Tablet,Product Page,False,[],2.11,False,,False
2062,8157,426155,2025-01-22 15:07:15.421222,dresses,Mobile,Product Page,False,[],1.64,False,,False
2063,1347,981862,2025-01-29 14:28:31.421222,gaming chair,Mobile,Product Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",0.57,True,Razer Iskur,False
2064,1674,204214,2025-01-17 10:52:26.421222,dresses,Mobile,Homepage,False,[],0.4,False,,False
2065,7441,203825,2025-01-16 15:09:05.421222,wireless earbuds,Desktop,Category Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",0.63,True,Bose QuietComfort Earbuds,False
2066,1252,710293,2025-01-26 00:56:34.421222,socks,Desktop,Category Page,False,[],3.2,False,,False
